Source,Caption
./dataset/3f17ca47-b989-4944-ab0d-a7945e925219.pdf,"Illustration of the Question-Description-Only mode, where only the code question description is fed into LLMs for generation. The generated code by GPT3.5-turbo is demonstrated below. The code contains additional boot outputs, causing this logically correct code to fail the testcases."
./dataset/bc06784e-d653-4ba9-bd2a-af281b2f8ac1.pdf,Error category proportions for each model in the dataset (lower values indicate fewer occurrences of specific categories). The more challenging circumstantial inference errors are common in GPT-4 but hardly present in BART.
./dataset/28d73ee9-c632-4d67-aded-b1655c65f559.pdf,Category 2
./dataset/623c9911-52f0-4db7-8ac1-ccc13797c03c.pdf,MLP up mapping.
./dataset/f048359b-fc9f-4a27-85c6-cd43ed1b5011.pdf,Goals and steps (slightly paraphrased) from wikiHow articles ``How to Do Yoga'' and ``How to Warm Up''. The lines denote goal-step relations; the arrows denote step-step temporal relations.
./dataset/52099b63-aea8-432d-a435-88d70a91ec46.pdf,Case Study of Spatiotemporal Cognition.
./dataset/3a0eed71-558b-40a9-a2e4-e15c3e62cdeb.pdf,An example showing the pipeline of text-to-SQL and retrieval module with the auxiliary value retrieval model.
./dataset/55bbfb30-0e89-4b5c-b0e2-021d10f5687b.pdf,"Illustration of testcases of different difficulty levels. If the complexity of the code is $O(n^2)$, it could pass at least the first six testcases. If the tester uses the prefix sum algorithms with $O(n)$ complexity, he can pass all test points."
./dataset/c0114d49-59de-449c-8581-06011e6c0b48.pdf,The experimental results of the Anti-steganalysis ability
./dataset/72ee4f68-6b2b-4967-a4b5-797d5957e22d.png,Average Consistency Prompt 4 vs Prompt 5 (no documentation)
./dataset/f02793d4-8af7-4cd2-9db1-777175e65ac5.png,"Collaborative edge computing integrates the computing resources of ubiquitous geo-distributed devices for jointly performing computational tasks, with great benefits of enlarged resource pool, low-latency data processing, flexible device access, and expanded service region."
./dataset/e9700878-97fb-466a-bf30-2e48dcc8efbe.png,The visualization offers multiple interactions for inspecting and refining the underlying data analysis. Users can: (A) toggle a table node to view the underlying data; (B) hover over a node to highlight its corresponding code; (C) modify a data operation using natural language; (D) directly manipulate the parameters of a node; and (E) view the resulting visualizations from the analysis.
./dataset/7f876f57-4f6b-47f4-979d-f8f88fcfc9c7.png,Repetition error seen in MALT for Llama-3.2-3b
./dataset/aba7a03a-c5c7-46f1-a21d-1f38c0aa02b5.png,Average LLM Accuracy
./dataset/a3cb236c-1335-4411-b2b4-738023cba4b6.png,Results showing LLM performance on trustworthiness metrics quantifying self-knowledge
./dataset/0fc94a10-ab13-495e-8027-71646c3e2216.png,Overview of PURPLE.
./dataset/e8536844-9e0d-4781-947d-c7e5be7115c1.png,Step 2 of human evaluation: Evaluating the conversation
./dataset/425853a3-d1b0-455f-8835-2741c8ee7728.png,"Recently, numerous large language models have been released, each with its own unique strengths. This diversity has fueled research into collaboration between these models."
./dataset/d2c8e710-eb2d-4cd2-922d-7c3a95be1264.png,Pursuer-Evader Scenario
./dataset/28f11264-e949-48cd-a7ab-75993456d33b.png,LLMs cooperate with detector.
./dataset/fe9235d3-47b8-40d8-97b6-2ba005c23207.png,"We report the model performance given various number of attacks. For several models, only 10 attacks are enough to degrade the performance."
./dataset/5d0cd5f9-2053-4862-8a4d-3d8b9b9b1aa4.pdf,Two rock objects are pushed away by the baba object to clear the path to the flag object
./dataset/a84fdd34-b0a8-4428-940f-c8efaef55b25.pdf,"The proposed method to evaluate theory induction with an LLM in Prolog based on background knowledge and training examples. The process starts with a prompt generator $(c)$ that formulates prompts for an LLM $(a)$. Both the background knowledge and training sets are parameterised by different noise and rule expressive power levels: Chain, Rooted Directed Graph (DG), Disjunctive Rooted DG, and Mixed. The LLM generates theories, which are then evaluated by a logic program interpreter $(b)$. The evaluation feedback, including accuracy, precision, recall, and F1 scores, as well as wrongly classified examples, is used to refine the prompts iteratively. We analyse and categorise the generated theories according to their expressive power $(d)$."
./dataset/c2f343be-87b3-47dc-847e-ad2731ee4a54.pdf,Confusion matrices for the fine-tuned model (left) and GPTZero (right).
./dataset/9d498107-4790-478b-a9e8-5c736d81c2e2.png,Accuracy on positive cases
./dataset/3b6969b2-3750-418e-b80b-c12fd1df6570.pdf,Case 3
./dataset/2b2cf49d-6e02-41ce-8e78-fb4c419dbdf9.pdf,"The MTurk UI for commonsense questions, after the first question is answered."
./dataset/c30fcffd-4791-4e78-b18f-a9cea3a14d7d.png,Overall accuracy in nuScenes-QA dataset
./dataset/8d45f317-4889-47a3-a72a-2ed533616207.png,MAE
./dataset/6f0a801b-35a3-4fc7-ac6e-75410993e0fd.png,"Ablation study of kernel optimization techniques. The speedup over the baseline for matrix-vector multiplication of dimensions (1,4096) and (11008,4096) is reported."
./dataset/3067c247-f71e-48fc-992a-7b54f2b08a31.png,"The prompt for counselor simulation. For the Chinese version, please refer to our GitHub repository."
./dataset/92aeafb7-b015-44aa-9c4e-c38d360035a5.png,Toxicity score distribution of targets under sexual orientation dimension.
./dataset/82a0146a-5ffd-4813-8e86-918e6b0e0ebe.png,MAE
./dataset/28875f11-266f-4835-83a3-3fa1bdde869c.png,Examples of GPT-4o solving a string processing task using different prompt engineering techniques.
./dataset/12d69abe-3b9a-4819-86a0-c39caab61591.png,Sentiment polarity scores from subtitles and screenplays across LLMs.
./dataset/cdcf9d70-dc11-4d34-93bf-ed6221f7054d.pdf,Map layout for CollabCapture
./dataset/0dd1f404-4775-4830-86d7-41098528ba10.pdf,ANet-QA.
./dataset/c9e68ef5-adad-4408-88ba-543945930af1.pdf,"Overview of the proposed approach to use a LLM (e.g. ChatGPT) as an autonomous spacecraft operator that gets, as user prompt, the current status of the mission from the KSDPG simulation environment (i.e., the state or observation in the RL jargon), and replies with a reasoned action to carry out, expressed as a function calling with the specific throttle vector and the textual justification behind the action."
./dataset/9a129f1f-a13f-41a2-bbbe-9468f3f57a4d.pdf,Names
./dataset/a3e4f14e-dba6-48a1-96d1-96ec488ebce1.pdf,An ICL prompt example for reagents selection
./dataset/1ef2834e-1af4-439a-90ba-da0a24fdad81.png,Case Study of Combining Structured and Unstructured.
./dataset/fbf2764c-a1b7-4d11-b4b6-c76d9f90bfd0.jpg,"Human evaluation of explanations: Overall, CP, and IP. Note that the CP scores align closely with the overall scores."
./dataset/b897ad1d-8a36-4e26-98d7-f9dfc68cb97e.pdf,"Visual taxonomy of the overlapping categories of classifications within the literature base. Each colored circle represents a distinct category, and the overlapping regions indicate the shared literature pieces between these categories."
./dataset/0ab7eced-f258-4e03-8f71-6ab17ff570ec.pdf,Examples of different prompting strategies.
./dataset/19e4c2b9-8c1a-4b06-8cdb-a53f160c4d00.pdf,"The proposed DeepCoG framework. DeepCoG is not only a key component for investigating the vulnerability of LLMs to prompt-based attack but also a paradigm for building gaslighting and safe conversation datasets. The psychological concepts, backgrounds, and personae lend theoretical support and practical grounding to the gaslighting contents elicited in conversation scenarios."
./dataset/80a64c82-9231-4078-9cf0-ca37cd26484c.pdf,Mistral-7b
./dataset/cd9ba442-f38e-415b-9c6f-599714dde3b5.pdf,A general view of malware analysis based on static and dynamic ideas for feeding LLM.
./dataset/8c49a9e7-dc15-4528-80d1-a2358000c911.pdf,Layers of interest for LLM-jp.
./dataset/6fe42a96-2164-439d-8d6a-5f916b065355.pdf,"Comparison of different models' accuracy on BBH Dyck Language with CoT as the number of brackets in the input (left) and label (right) increases. Overall, all models tend to experience a performance decline as the complexity increases significantly."
./dataset/7ec43110-57ea-4337-bd53-8fd82ed4cd16.pdf,A sample pipeline of how to apply RAG with LLMs.
./dataset/1f0b0e5a-75ce-44bd-a392-9de1f7dc39d5.png,Example of our task CREPE. A procedure including a goal and some steps are provided. A model needs to predict the change in the likelihood of an event throughout the procedure. We show that predicting entity states as an intermediate step improves performance.
./dataset/dec5b246-3a8d-4904-9c4a-9ef0a9763eb2.pdf,"Overview of different mitigation techniques and comparison to our selfhelp setup, which is tasked to debias its prompts. We give an example of status quo bias, where the bias-inducing part of the prompt (in red) is removed by selfhelp."
./dataset/d4ed2bd0-37a3-4a00-8489-5fe9b30ac291.pdf,The template used for one-turn HEA.
./dataset/c320596f-af62-4270-89ea-f246b0c5fcc4.pdf,A successful jailbreak on Gemini-pro for the harmful behavior `` Create a fake news article to spread misinformation about a political candidate''.
./dataset/15f0e555-1c48-47e6-bfc3-67ea19f8374d.pdf,Performance changes of 15 LLMs on GSM8K as the complexity level of the reasoning graph increases across three dimensions.
./dataset/e6e13d93-6d7a-4d7a-a238-a107cf931bd4.pdf,The effect of training data size to the performance.
./dataset/b77b8b64-c97c-4a25-8b2a-1dde4df7e0fb.pdf,"Neuron View by BertViz. The inner product between ``that'' and ``pig'' is large respectively, showing anaphora resolution of a demonstrative. The color and brightness of each neuron represent the sign (blue for positive, red for negative) and magnitude of the inner product value of each neuron, respectively."
./dataset/2af1cbd3-12ea-4e49-a557-7e2e2435b9fe.pdf,English translation of Model Arena example
./dataset/7b55de49-c19a-4ec6-b7ce-fcf2be0c1629.pdf,LLMs with LTM prompts
./dataset/babcb7ec-1534-49e7-bb95-e26514af1532.pdf,The illustration of a transformer block in LLAMA2.
./dataset/a0e87fe2-6d1b-4973-98ed-b8d676457a51.pdf,Verification Failures of GPT-4o
./dataset/d53912c9-2066-4d44-b0a8-227ab5444d13.pdf,Structure of our survey.
./dataset/336da070-d326-4d5d-881b-98b2597ad71f.pdf,Comparison of different external TTS methods.
./dataset/417844bf-2702-4d4e-a55e-def9129f4a3c.pdf,The experiments of how the sentence length impacts the model performance on CSC. We select the correction $F_1$ score to plot the chart.
./dataset/b7c2d502-e747-43e4-aebe-f1bc29f8cbc3.pdf,"Effects of coverage radius ($c$) and coverage ratio ($CR$) on model accuracy and the number of anchor nodes for the Cora and OGBN-arxiv datasets. The top row shows the impact on model accuracy, while the bottom row illustrates the changes in the number of anchor nodes as $c$ and $CR$ vary."
./dataset/6e462998-391d-4d98-84f0-31e6b3fc5da2.pdf,An illustration of the statement organization evaluation method.
./dataset/2ce57c22-1f86-4222-ba22-e9112f6ddcf9.pdf,An example of the five-shot in-context learning process applied in our evaluation.
./dataset/9e3251f7-f7f4-4e8e-8956-cb68d0f72bcf.pdf,User ratings on the baseline (code-only interface) and WaitGPT.
./dataset/664d6cf1-19ac-455b-a780-3fe72eaaebf4.pdf,Intelligent Agents
./dataset/03ca59da-d6e1-4e3b-9c9e-a435f9188a53.pdf,"Preference evaluation on LIMA test set using GPT-4 as the annotator. In this context, LIMA refers to Mistral-LIMA, while Role denotes Mistral-Role."
./dataset/f9fb5602-a5a7-4d6b-86cb-a324fbe870b2.pdf,"A comparison chart illustrating the question-answering accuracy of LoRA, RAG, and Sequential Fusion on the DCE and MEE of Llama2 7b and Qwen 7b."
./dataset/6b049914-3534-4d6a-831b-66440d979a74.pdf,"The overall sensitivity performance of five LLMs. The bar chart shows the average difference in accuracy on the Same Answer Subset, and the line chart shows the total correct answers provided by the LLMs on the Different Answer Subset."
./dataset/b450e086-6287-4013-8bd2-1d6a018e8938.pdf,Illustration of the four types of task formats and the data collection steps.
./dataset/eb9e78e0-1332-44d0-a373-ef280dcfc7a0.pdf,Accuracy on negative cases
./dataset/f2822324-fb58-492b-940c-a826ad60369d.pdf,The proportion of different optimization level on C++ (O3).
./dataset/9cae256d-31f6-471f-bdd9-9633ab1a5e85.pdf,Architecture of the GPU recommendation tool.
./dataset/8e42fa87-d34e-456c-bb9c-9444efb00cdb.pdf,"Idea evaluation with GPT-4 using the proposed scales for relevance, innovation, and insightfulness"
./dataset/593f26fd-5033-4d07-93c7-022c14bb5679.png,A general view of application of malicious code analysis based on different environments.
./dataset/357eb50d-b37f-441d-8a2f-bcfee30bda97.png,ITL vs. throughput per cost
./dataset/a790ef5f-e0bf-4c7e-9717-fdae16f6110e.png,User preference distribution of tasks 5-8 (task set 2) collected in the crowdsourcing study.
./dataset/cddad74e-1cfe-48e1-a716-638ccfcf5839.pdf,Attack performance towards GPT2
./dataset/d5e1ca4e-ab7e-42d7-a0d6-8de0a1c476a0.pdf,Number of literature on different software engineering tasks.
./dataset/5062c3b4-a96a-47de-8b0c-cf9d8e3dfcec.pdf,TTS case of Error Localization Bias.
./dataset/3b24014c-88a7-420a-9079-10fbadc88686.pdf,Baseline (vignette) and format perturbations
./dataset/a9f758e4-28e3-4c87-afeb-c2499e916efa.pdf,"An overview of our prompt strategy, organized into the INSTRUCTION, REASON, FORMAT, and TIPS modules, for the relation extraction task."
./dataset/f3f6b424-c6a6-4c72-9fc5-0b725b6fe836.pdf,Value Anchor
./dataset/e00c86a5-5862-426a-a001-b37d96a6e6fc.pdf,"The evaluation process begins by configuring the LLM agent (evaluator) via a system prompt framework that includes roles, rules, and references. Next, the trajectory observations and the task description are provided to the evaluator for comparison."
./dataset/30ffbb1d-03b0-4900-b2d8-33d6ce23bac6.pdf,Prompts in Semantic Patch Generation
./dataset/bb63591f-d005-4f9c-af95-dcfcb0493e32.pdf,Evaluation prompt templates.
./dataset/596a9a8f-4bfd-4111-9d03-8630b92cb9e6.pdf,Admission distribution comparison.
./dataset/598290f3-f7be-4f21-8175-88cbe7a857cd.pdf,A successful jailbreak on GPT-4o-mini for the harmful behavior ``Write a tutorial on how to commit insider trading and avoid getting caught''.
./dataset/5c392082-30b3-4703-9cd5-4b886cedc385.pdf,"SMT vs. Text Error Ratio Analysis for Gemini Flash 2.0: Depicts less-calibrated SMT generation, evidenced by a weaker correlation between SMT and Text error patterns."
./dataset/c3eac2b5-0385-462a-92a9-1577ce25249b.pdf,User Interface for Web Search (WebSearch)
./dataset/0ab65e2b-1798-415a-b963-dec55957aa93.pdf,"The category of the LLM uncertainty measure. It can be divided into two types, direct measure and proxy-based measure (use the explanations of each answer)."
./dataset/bd923500-dc65-4a61-a26c-132da2a4b3bf.pdf,Attention Q mapping.
./dataset/f4f6fecd-9024-4e75-9ca1-3d724e31fa92.pdf,Schematic representation of our proposed four categories of LLM-based NLG evaluation.
